"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"2215","31.836131050","172.18.0.6","10.0.0.3","TCP","7615","4840","54","7615  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000026277","","","","","","","","","","","","","","","","0.000026277"
"2216","31.838324824","172.18.0.6","10.0.0.1","TPKT","48523","102","154","Continuation","0x002","8192","0.002193774","","","","","","","","","","","","","","","","0.000000000"
"2218","31.838579659","172.18.0.6","10.0.0.1","TCP","48523","102","54","48523  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000016725","","","","","","","","","","","","","","","","0.000016725"
"2219","31.840015413","172.18.0.6","10.0.0.3","TCP","31213","4840","154","31213  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.001435754","","","","","","","","","","","","","","","","0.000000000"
"2221","31.840353624","172.18.0.6","10.0.0.3","TCP","31213","4840","54","31213  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000016305","","","","","","","","","","","","","","","","0.000016305"
"2222","31.843474022","172.18.0.6","10.0.0.2","TCP","43915","502","154","43915  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.003120398","","","","","","","","","","","","","","","","0.000000000"
"2224","31.843686381","172.18.0.6","10.0.0.2","TCP","43915","502","54","43915  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000017493","","","","","","","","","","","","","","","","0.000017493"
"2225","31.844986092","172.18.0.6","10.0.0.1","TPKT","32948","102","154","Continuation","0x002","8192","0.001299711","","","","","","","","","","","","","","","","0.000000000"
"2227","31.845323231","172.18.0.6","10.0.0.1","TCP","32948","102","54","32948  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000048599","","","","","","","","","","","","","","","","0.000048599"
"2228","31.847446831","172.18.0.6","10.0.0.1","TPKT","57867","102","154","Continuation","0x002","8192","0.002123600","","","","","","","","","","","","","","","","0.000000000"
"2230","31.847680026","172.18.0.6","10.0.0.1","TCP","57867","102","54","57867  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000022632","","","","","","","","","","","","","","","","0.000022632"
"2232","31.851046603","172.18.0.6","10.0.0.2","TCP","14075","502","154","14075  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.002093543","","","","","","","","","","","","","","","","0.000000000"
"2234","31.851290119","172.18.0.6","10.0.0.2","TCP","14075","502","54","14075  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000027371","","","","","","","","","","","","","","","","0.000027371"
"2235","31.853789082","172.18.0.6","10.0.0.3","TCP","44527","4840","154","44527  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.002498963","","","","","","","","","","","","","","","","0.000000000"
"2237","31.853966113","172.18.0.6","10.0.0.3","TCP","44527","4840","54","44527  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000022609","","","","","","","","","","","","","","","","0.000022609"
"2238","31.857915050","172.18.0.6","10.0.0.2","TCP","41709","502","154","41709  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.003948937","","","","","","","","","","","","","","","","0.000000000"
"2240","31.858997060","172.18.0.6","10.0.0.2","TCP","41709","502","54","41709  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000025900","","","","","","","","","","","","","","","","0.000025900"
"2241","31.859231941","172.18.0.6","10.0.0.3","TCP","59809","4840","154","59809  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.000234881","","","","","","","","","","","","","","","","0.000000000"
"2243","31.859455692","172.18.0.6","10.0.0.3","TCP","59809","4840","54","59809  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000024766","","","","","","","","","","","","","","","","0.000024766"
"2244","31.860670961","172.18.0.6","10.0.0.1","TPKT","54747","102","154","Continuation","0x002","8192","0.001215269","","","","","","","","","","","","","","","","0.000000000"
"2246","31.861001542","172.18.0.6","10.0.0.1","TCP","54747","102","54","54747  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000022322","","","","","","","","","","","","","","","","0.000022322"
"2247","31.863926729","172.18.0.6","10.0.0.3","TCP","1541","4840","154","1541  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.002925187","","","","","","","","","","","","","","","","0.000000000"
"2249","31.864153467","172.18.0.6","10.0.0.3","TCP","1541","4840","54","1541  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000024426","","","","","","","","","","","","","","","","0.000024426"
"2250","31.867773218","172.18.0.6","10.0.0.1","TPKT","10175","102","154","Continuation","0x002","8192","0.003619751","","","","","","","","","","","","","","","","0.000000000"
"2252","31.868242021","172.18.0.6","10.0.0.1","TCP","10175","102","54","10175  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000086335","","","","","","","","","","","","","","","","0.000086335"
"2253","31.870919362","172.18.0.6","10.0.0.1","TPKT","35850","102","154","Continuation","0x002","8192","0.002677341","","","","","","","","","","","","","","","","0.000000000"
"2255","31.871184435","172.18.0.6","10.0.0.1","TCP","35850","102","54","35850  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000041011","","","","","","","","","","","","","","","","0.000041011"
"2256","31.872345882","172.18.0.6","10.0.0.2","TCP","10077","502","154","10077  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.001161447","","","","","","","","","","","","","","","","0.000000000"
"2258","31.872530729","172.18.0.6","10.0.0.2","TCP","10077","502","54","10077  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000046871","","","","","","","","","","","","","","","","0.000046871"
"2259","31.873820131","172.18.0.6","10.0.0.3","TCP","27332","4840","154","27332  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.001289402","","","","","","","","","","","","","","","","0.000000000"
"2261","31.873992394","172.18.0.6","10.0.0.3","TCP","27332","4840","54","27332  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000038680","","","","","","","","","","","","","","","","0.000038680"
"2262","31.878541994","172.18.0.6","10.0.0.1","TPKT","34690","102","154","Continuation","0x002","8192","0.004549600","","","","","","","","","","","","","","","","0.000000000"
"2264","31.878902437","172.18.0.6","10.0.0.1","TCP","34690","102","54","34690  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000028128","","","","","","","","","","","","","","","","0.000028128"
"2265","31.879072085","172.18.0.6","10.0.0.2","TCP","50815","502","154","50815  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.000169648","","","","","","","","","","","","","","","","0.000000000"
"2267","31.879303552","172.18.0.6","10.0.0.2","TCP","50815","502","54","50815  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000026302","","","","","","","","","","","","","","","","0.000026302"
"2268","31.879467741","172.18.0.6","10.0.0.2","TCP","11113","502","154","11113  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.000164189","","","","","","","","","","","","","","","","0.000000000"
"2270","31.879737707","172.18.0.6","10.0.0.2","TCP","11113","502","54","11113  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000027801","","","","","","","","","","","","","","","","0.000027801"
"2271","31.879887079","172.18.0.6","10.0.0.3","TCP","32094","4840","154","32094  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.000149372","","","","","","","","","","","","","","","","0.000000000"
"2273","31.880142127","172.18.0.6","10.0.0.3","TCP","32094","4840","54","32094  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000049951","","","","","","","","","","","","","","","","0.000049951"
"2274","31.881569110","172.18.0.6","10.0.0.3","TCP","43486","4840","154","43486  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.001426983","","","","","","","","","","","","","","","","0.000000000"
"2276","31.881778196","172.18.0.6","10.0.0.3","TCP","43486","4840","54","43486  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000014443","","","","","","","","","","","","","","","","0.000014443"
"2277","31.887661950","172.18.0.6","10.0.0.2","TCP","55309","502","154","55309  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.005883754","","","","","","","","","","","","","","","","0.000000000"
"2279","31.887959192","172.18.0.6","10.0.0.2","TCP","55309","502","54","55309  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000029114","","","","","","","","","","","","","","","","0.000029114"
"2280","31.889218892","172.18.0.6","10.0.0.3","TCP","48708","4840","154","48708  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.001259700","","","","","","","","","","","","","","","","0.000000000"
"2282","31.889457609","172.18.0.6","10.0.0.3","TCP","48708","4840","54","48708  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000024932","","","","","","","","","","","","","","","","0.000024932"
"2283","31.894760099","172.18.0.6","10.0.0.1","TPKT","64851","102","154","Continuation","0x002","8192","0.005302490","","","","","","","","","","","","","","","","0.000000000"
"2285","31.895085465","172.18.0.6","10.0.0.1","TCP","64851","102","54","64851  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000027064","","","","","","","","","","","","","","","","0.000027064"
"2286","31.900784668","172.18.0.6","10.0.0.2","TCP","28207","502","154","28207  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.005699203","","","","","","","","","","","","","","","","0.000000000"
"2288","31.901104717","172.18.0.6","10.0.0.2","TCP","28207","502","54","28207  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000034713","","","","","","","","","","","","","","","","0.000034713"
"2289","31.901339490","172.18.0.6","10.0.0.1","TPKT","54993","102","154","Continuation","0x002","8192","0.000234773","","","","","","","","","","","","","","","","0.000000000"
"2291","31.901541311","172.18.0.6","10.0.0.1","TCP","54993","102","54","54993  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000025943","","","","","","","","","","","","","","","","0.000025943"
"2292","31.901894753","172.18.0.6","10.0.0.2","TCP","31059","502","154","31059  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.000353442","","","","","","","","","","","","","","","","0.000000000"
"2294","31.902110798","172.18.0.6","10.0.0.2","TCP","31059","502","54","31059  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000032278","","","","","","","","","","","","","","","","0.000032278"
"2295","31.903685057","172.18.0.6","10.0.0.3","TCP","9012","4840","154","9012  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.001574259","","","","","","","","","","","","","","","","0.000000000"
"2297","31.903895685","172.18.0.6","10.0.0.3","TCP","9012","4840","54","9012  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000017006","","","","","","","","","","","","","","","","0.000017006"
"2298","31.910227999","172.18.0.6","10.0.0.2","TCP","36573","502","154","36573  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.006332314","","","","","","","","","","","","","","","","0.000000000"
"2300","31.910598774","172.18.0.6","10.0.0.2","TCP","36573","502","54","36573  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000022003","","","","","","","","","","","","","","","","0.000022003"
"2301","31.911576799","172.18.0.6","10.0.0.3","TCP","35752","4840","154","35752  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.000978025","","","","","","","","","","","","","","","","0.000000000"
"2302","31.911749028","172.18.0.6","10.0.0.1","TPKT","45855","102","154","Continuation","0x002","8192","0.000172229","","","","","","","","","","","","","","","","0.000000000"
"2304","31.911889120","172.18.0.6","10.0.0.3","TCP","35752","4840","54","35752  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000043404","","","","","","","","","","","","","","","","0.000043404"
"2306","31.912012038","172.18.0.6","10.0.0.1","TCP","45855","102","54","45855  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000024092","","","","","","","","","","","","","","","","0.000024092"
"2307","31.914231986","172.18.0.6","10.0.0.1","TPKT","63471","102","154","Continuation","0x002","8192","0.002219948","","","","","","","","","","","","","","","","0.000000000"
"2309","31.914510878","172.18.0.6","10.0.0.1","TCP","63471","102","54","63471  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000016671","","","","","","","","","","","","","","","","0.000016671"
"2310","31.916176230","172.18.0.6","10.0.0.1","TPKT","61469","102","154","Continuation","0x002","8192","0.001665352","","","","","","","","","","","","","","","","0.000000000"
"2312","31.916463371","172.18.0.6","10.0.0.1","TCP","61469","102","54","61469  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000017302","","","","","","","","","","","","","","","","0.000017302"
"2313","31.923324517","172.18.0.6","10.0.0.2","TCP","24595","502","154","24595  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.006861146","","","","","","","","","","","","","","","","0.000000000"
"2315","31.923591067","172.18.0.6","10.0.0.2","TCP","24595","502","54","24595  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000030647","","","","","","","","","","","","","","","","0.000030647"
"2316","31.924384985","172.18.0.6","10.0.0.3","TCP","58799","4840","154","58799  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.000793918","","","","","","","","","","","","","","","","0.000000000"
"2318","31.924610866","172.18.0.6","10.0.0.3","TCP","58799","4840","54","58799  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000049890","","","","","","","","","","","","","","","","0.000049890"
"2319","31.927164013","172.18.0.6","10.0.0.3","TCP","2288","4840","154","2288  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.002553147","","","","","","","","","","","","","","","","0.000000000"
"2321","31.927369030","172.18.0.6","10.0.0.3","TCP","2288","4840","54","2288  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000028905","","","","","","","","","","","","","","","","0.000028905"
"2322","31.930346940","172.18.0.6","10.0.0.2","TCP","35981","502","154","35981  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.002977910","","","","","","","","","","","","","","","","0.000000000"
"2324","31.930727783","172.18.0.6","10.0.0.2","TCP","35981","502","54","35981  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000029390","","","","","","","","","","","","","","","","0.000029390"
"2325","31.937517286","172.18.0.6","10.0.0.1","TPKT","19632","102","154","Continuation","0x002","8192","0.006789503","","","","","","","","","","","","","","","","0.000000000"
"2327","31.937813605","172.18.0.6","10.0.0.1","TCP","19632","102","54","19632  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000020169","","","","","","","","","","","","","","","","0.000020169"
"2328","31.945341636","172.18.0.6","10.0.0.3","TCP","40402","4840","154","40402  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.007528031","","","","","","","","","","","","","","","","0.000000000"
"2330","31.945706271","172.18.0.6","10.0.0.3","TCP","40402","4840","54","40402  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000032601","","","","","","","","","","","","","","","","0.000032601"
"2331","31.946758111","172.18.0.6","10.0.0.1","TPKT","24390","102","154","Continuation","0x002","8192","0.001051840","","","","","","","","","","","","","","","","0.000000000"
"2333","31.947011813","172.18.0.6","10.0.0.1","TCP","24390","102","54","24390  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000024353","","","","","","","","","","","","","","","","0.000024353"
"2334","31.949570052","172.18.0.6","10.0.0.1","TPKT","33078","102","154","Continuation","0x002","8192","0.002558239","","","","","","","","","","","","","","","","0.000000000"
"2336","31.949848240","172.18.0.6","10.0.0.1","TCP","33078","102","54","33078  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000036929","","","","","","","","","","","","","","","","0.000036929"
"2337","31.952167201","172.18.0.6","10.0.0.2","TCP","1111","502","154","1111  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.002318961","","","","","","","","","","","","","","","","0.000000000"
"2339","31.952437227","172.18.0.6","10.0.0.2","TCP","1111","502","54","1111  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000025174","","","","","","","","","","","","","","","","0.000025174"
"2340","31.954835648","172.18.0.6","10.0.0.2","TCP","57594","502","154","57594  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.002398421","","","","","","","","","","","","","","","","0.000000000"
"2342","31.955166597","172.18.0.6","10.0.0.2","TCP","57594","502","54","57594  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000027356","","","","","","","","","","","","","","","","0.000027356"
"2343","31.957516670","172.18.0.6","10.0.0.3","TCP","29256","4840","154","29256  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.002350073","","","","","","","","","","","","","","","","0.000000000"
"2345","31.957777596","172.18.0.6","10.0.0.3","TCP","29256","4840","54","29256  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000025719","","","","","","","","","","","","","","","","0.000025719"
"2346","31.957981753","172.18.0.6","10.0.0.3","TCP","576","4840","154","576  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.000204157","","","","","","","","","","","","","","","","0.000000000"
"2348","31.958213961","172.18.0.6","10.0.0.3","TCP","576","4840","54","576  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000019988","","","","","","","","","","","","","","","","0.000019988"
"2349","31.960989327","172.18.0.6","10.0.0.1","TPKT","23792","102","154","Continuation","0x002","8192","0.002775366","","","","","","","","","","","","","","","","0.000000000"
"2351","31.961253431","172.18.0.6","10.0.0.1","TCP","23792","102","54","23792  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000016620","","","","","","","","","","","","","","","","0.000016620"
"2352","31.963347412","172.18.0.6","10.0.0.3","TCP","53560","4840","154","53560  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.002093981","","","","","","","","","","","","","","","","0.000000000"
"2354","31.963608704","172.18.0.6","10.0.0.3","TCP","53560","4840","54","53560  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000035256","","","","","","","","","","","","","","","","0.000035256"
"2355","31.969954295","172.18.0.6","10.0.0.1","TPKT","54245","102","154","Continuation","0x002","8192","0.006345591","","","","","","","","","","","","","","","","0.000000000"
"2357","31.970298624","172.18.0.6","10.0.0.1","TCP","54245","102","54","54245  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000031180","","","","","","","","","","","","","","","","0.000031180"
"2358","31.971819450","172.18.0.6","10.0.0.1","TPKT","2436","102","154","Continuation","0x002","8192","0.001520826","","","","","","","","","","","","","","","","0.000000000"
"2360","31.972128062","172.18.0.6","10.0.0.1","TCP","2436","102","54","2436  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000038447","","","","","","","","","","","","","","","","0.000038447"
"2361","31.973219932","172.18.0.6","10.0.0.2","TCP","63313","502","154","63313  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.001091870","","","","","","","","","","","","","","","","0.000000000"
"2363","31.973460598","172.18.0.6","10.0.0.2","TCP","63313","502","54","63313  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000040218","","","","","","","","","","","","","","","","0.000040218"
"2364","31.973683386","172.18.0.6","10.0.0.2","TCP","36665","502","154","36665  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.000222788","","","","","","","","","","","","","","","","0.000000000"
"2366","31.973850435","172.18.0.6","10.0.0.2","TCP","36665","502","54","36665  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000025829","","","","","","","","","","","","","","","","0.000025829"
"2367","31.975932531","172.18.0.6","10.0.0.3","TCP","42080","4840","154","42080  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.002082096","","","","","","","","","","","","","","","","0.000000000"
"2369","31.976111195","172.18.0.6","10.0.0.3","TCP","42080","4840","54","42080  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000028166","","","","","","","","","","","","","","","","0.000028166"
"2370","31.977300323","172.18.0.6","10.0.0.2","TCP","43286","502","154","43286  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.001189128","","","","","","","","","","","","","","","","0.000000000"
"2372","31.977510491","172.18.0.6","10.0.0.2","TCP","43286","502","54","43286  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000021842","","","","","","","","","","","","","","","","0.000021842"
"2373","31.984476163","172.18.0.6","10.0.0.1","TPKT","62046","102","154","Continuation","0x002","8192","0.006965672","","","","","","","","","","","","","","","","0.000000000"
"2375","31.984803339","172.18.0.6","10.0.0.1","TCP","62046","102","54","62046  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000023705","","","","","","","","","","","","","","","","0.000023705"
"2376","31.987255426","172.18.0.6","10.0.0.3","TCP","11434","4840","154","11434  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.002452087","","","","","","","","","","","","","","","","0.000000000"
"2378","31.987535219","172.18.0.6","10.0.0.3","TCP","11434","4840","54","11434  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000032048","","","","","","","","","","","","","","","","0.000032048"
"2379","31.991164544","172.18.0.6","10.0.0.2","TCP","44779","502","154","44779  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.003629325","","","","","","","","","","","","","","","","0.000000000"
"2381","31.991449772","172.18.0.6","10.0.0.2","TCP","44779","502","54","44779  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000055521","","","","","","","","","","","","","","","","0.000055521"
"2382","31.994296102","172.18.0.6","10.0.0.1","TPKT","4675","102","154","Continuation","0x002","8192","0.002846330","","","","","","","","","","","","","","","","0.000000000"
"2384","31.994547127","172.18.0.6","10.0.0.1","TCP","4675","102","54","4675  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000026601","","","","","","","","","","","","","","","","0.000026601"
"2385","31.997058627","172.18.0.6","10.0.0.1","TPKT","22208","102","154","Continuation","0x002","8192","0.002511500","","","","","","","","","","","","","","","","0.000000000"
"2387","31.997359104","172.18.0.6","10.0.0.1","TCP","22208","102","54","22208  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000027599","","","","","","","","","","","","","","","","0.000027599"
"2388","32.000123037","172.18.0.6","10.0.0.2","TCP","57820","502","154","57820  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.002763933","","","","","","","","","","","","","","","","0.000000000"
"2390","32.000455607","172.18.0.6","10.0.0.2","TCP","57820","502","54","57820  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000061018","","","","","","","","","","","","","","","","0.000061018"
"2391","32.005597709","172.18.0.6","10.0.0.2","TCP","45971","502","154","45971  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.005142102","","","","","","","","","","","","","","","","0.000000000"
"2393","32.005900608","172.18.0.6","10.0.0.2","TCP","45971","502","54","45971  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000040230","","","","","","","","","","","","","","","","0.000040230"
"2394","32.006136629","172.18.0.6","10.0.0.3","TCP","37278","4840","154","37278  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.000236021","","","","","","","","","","","","","","","","0.000000000"
"2396","32.006412418","172.18.0.6","10.0.0.3","TCP","37278","4840","54","37278  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000049575","","","","","","","","","","","","","","","","0.000049575"
"2397","32.011553219","172.18.0.6","10.0.0.3","TCP","21581","4840","154","21581  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.005140801","","","","","","","","","","","","","","","","0.000000000"
"2399","32.011866149","172.18.0.6","10.0.0.3","TCP","21581","4840","54","21581  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000034517","","","","","","","","","","","","","","","","0.000034517"
"2400","32.019223768","172.18.0.6","10.0.0.3","TCP","38834","4840","154","38834  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.007357619","","","","","","","","","","","","","","","","0.000000000"
"2402","32.019507429","172.18.0.6","10.0.0.3","TCP","38834","4840","54","38834  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000020030","","","","","","","","","","","","","","","","0.000020030"
"2403","32.021661707","172.18.0.6","10.0.0.2","TCP","49185","502","154","49185  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.002154278","","","","","","","","","","","","","","","","0.000000000"
"2405","32.021897640","172.18.0.6","10.0.0.2","TCP","49185","502","54","49185  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000056450","","","","","","","","","","","","","","","","0.000056450"
"2406","32.022999605","172.18.0.6","10.0.0.1","TPKT","37892","102","154","Continuation","0x002","8192","0.001101965","","","","","","","","","","","","","","","","0.000000000"
"2408","32.023247981","172.18.0.6","10.0.0.1","TCP","37892","102","54","37892  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000017216","","","","","","","","","","","","","","","","0.000017216"
"2411","32.026219972","172.18.0.6","10.0.0.1","TPKT","14588","102","154","Continuation","0x002","8192","0.001127122","","","","","","","","","","","","","","","","0.000000000"
"2413","32.026407446","172.18.0.6","10.0.0.1","TCP","14588","102","54","14588  >  102 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000015654","","","","","","","","","","","","","","","","0.000015654"
"2414","32.029182371","172.18.0.6","10.0.0.2","TCP","5266","502","154","5266  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.002774925","","","","","","","","","","","","","","","","0.000000000"
"2416","32.029390855","172.18.0.6","10.0.0.2","TCP","5266","502","54","5266  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000025813","","","","","","","","","","","","","","","","0.000025813"
"2417","32.029526139","172.18.0.6","10.0.0.3","TCP","36481","4840","154","36481  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.000135284","","","","","","","","","","","","","","","","0.000000000"
"2419","32.029717515","172.18.0.6","10.0.0.3","TCP","36481","4840","54","36481  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000023782","","","","","","","","","","","","","","","","0.000023782"
"2420","32.029864994","172.18.0.6","10.0.0.2","TCP","52024","502","154","52024  >  502 [SYN] Seq=0 Win=8192 Len=100","0x002","8192","0.000147479","","","","","","","","","","","","","","","","0.000000000"
"2422","32.030043922","172.18.0.6","10.0.0.2","TCP","52024","502","54","52024  >  502 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000014553","","","","","","","","","","","","","","","","0.000014553"
"2423","32.032922428","172.18.0.6","10.0.0.3","TCP","30721","4840","154","30721  >  4840 [SYN] Seq=0 Win=8192 Len=100 [TCP segment of a reassembled PDU]","0x002","8192","0.002878506","","","","","","","","","","","","","","","","0.000000000"
"2425","32.033170260","172.18.0.6","10.0.0.3","TCP","30721","4840","54","30721  >  4840 [RST] Seq=1 Win=0 Len=0","0x004","0","0.000027141","","","","","","","","","","","","","","","","0.000027141"
