"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"3554","30.769143097","172.18.0.6","10.0.0.1","TCP","36186","4147","54","36186  >  4147 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002042644","","","","","","","","","","","","","","","","0.000000000"
"3555","30.773546436","172.18.0.6","10.0.0.1","TCP","36186","7485","54","36186  >  7485 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004403339","","","","","","","","","","","","","","","","0.000000000"
"3556","30.777468746","172.18.0.6","10.0.0.1","TCP","36186","1945","54","36186  >  1945 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003922310","","","","","","","","","","","","","","","","0.000000000"
"3557","30.842481657","172.18.0.6","10.0.0.3","TCP","36184","803","54","36184  >  803 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.065012911","","","","","","","","","","","","","","","","0.000000000"
"3558","30.849511035","172.18.0.6","10.0.0.3","TCP","36184","5873","54","36184  >  5873 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.007029378","","","","","","","","","","","","","","","","0.000000000"
"3559","30.854143279","172.18.0.6","10.0.0.3","TCP","36184","6154","54","36184  >  6154 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004632244","","","","","","","","","","","","","","","","0.000000000"
"3560","30.858637113","172.18.0.6","10.0.0.3","TCP","36184","4875","54","36184  >  4875 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004493834","","","","","","","","","","","","","","","","0.000000000"
"3561","30.860699088","172.18.0.6","10.0.0.3","TCP","36184","7915","54","36184  >  7915 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002061975","","","","","","","","","","","","","","","","0.000000000"
"3562","30.864431593","172.18.0.6","10.0.0.3","TCP","36184","4208","54","36184  >  4208 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003732505","","","","","","","","","","","","","","","","0.000000000"
"3563","30.867361084","172.18.0.6","10.0.0.3","TCP","36184","8342","54","36184  >  8342 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002929491","","","","","","","","","","","","","","","","0.000000000"
"3564","30.869866417","172.18.0.6","10.0.0.3","TCP","36184","5596","54","36184  >  5596 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002505333","","","","","","","","","","","","","","","","0.000000000"
"3565","30.874060769","172.18.0.6","10.0.0.3","TCP","36184","797","54","36184  >  797 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004194352","","","","","","","","","","","","","","","","0.000000000"
"3566","30.877535310","172.18.0.6","10.0.0.3","TCP","36184","7812","54","36184  >  7812 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003474541","","","","","","","","","","","","","","","","0.000000000"
"3567","30.943196528","172.18.0.6","10.0.0.3","TCP","36186","803","54","36186  >  803 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.065661218","","","","","","","","","","","","","","","","0.000000000"
"3568","30.950091065","172.18.0.6","10.0.0.3","TCP","36186","5873","54","36186  >  5873 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.006894537","","","","","","","","","","","","","","","","0.000000000"
"3569","30.954561850","172.18.0.6","10.0.0.3","TCP","36186","6154","54","36186  >  6154 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004470785","","","","","","","","","","","","","","","","0.000000000"
"3570","30.959457669","172.18.0.6","10.0.0.3","TCP","36186","4875","54","36186  >  4875 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004895819","","","","","","","","","","","","","","","","0.000000000"
"3571","30.961932353","172.18.0.6","10.0.0.3","TCP","36186","7915","54","36186  >  7915 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002474684","","","","","","","","","","","","","","","","0.000000000"
"3572","30.964945540","172.18.0.6","10.0.0.3","TCP","36186","4208","54","36186  >  4208 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003013187","","","","","","","","","","","","","","","","0.000000000"
"3573","30.967595189","172.18.0.6","10.0.0.3","TCP","36186","8342","54","36186  >  8342 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002649649","","","","","","","","","","","","","","","","0.000000000"
