"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"21362","42.776492009","172.18.0.6","10.0.0.1","TCP","54928","8888","66","54928  >  8888 [ACK] Seq=73 Ack=187 Win=64128 Len=0 TSval=404450648 TSecr=469599417","0x010","64128","0.000012618","","","","","","","","","","","","","","","","0.000012618"
"21364","42.776553392","172.18.0.6","10.0.0.1","TCP","54928","8888","66","54928  >  8888 [ACK] Seq=73 Ack=2135 Win=63488 Len=0 TSval=404450648 TSecr=469599417","0x010","63488","0.000014380","","","","","","","","","","","","","","","","0.000014380"
"21365","42.779819039","172.18.0.6","10.0.0.1","TCP","54896","8888","66","54896  >  8888 [FIN, ACK] Seq=183 Ack=696 Win=64128 Len=0 TSval=404450651 TSecr=469599320","0x011","64128","0.003265647","","","","","","","","","","","","","","","","0.056419757"
"21367","42.780096671","172.18.0.6","10.0.0.1","TCP","54932","8888","74","54932  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=404450652 TSecr=0 WS=128","0x002","64240","0.000038180","","","","","","","","","","","","","","","","0.000000000"
"21369","42.780343258","172.18.0.6","10.0.0.1","TCP","54932","8888","66","54932  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=404450652 TSecr=469599421","0x010","64256","0.000016602","","","","","","","","","","","","","","","","0.000016602"
"21370","42.785697271","172.18.0.6","10.0.0.1","HTTP","54930","8888","138","GET / HTTP/1.0 ","0x018","64256","0.005354013","","","","","","","","","","","","","","","","0.015445517"
"21374","42.786394896","172.18.0.6","10.0.0.1","TCP","54930","8888","66","54930  >  8888 [ACK] Seq=73 Ack=187 Win=64128 Len=0 TSval=404450658 TSecr=469599427","0x010","64128","0.000035982","","","","","","","","","","","","","","","","0.000035982"
"21375","42.786421390","172.18.0.6","10.0.0.1","TCP","54930","8888","66","54930  >  8888 [ACK] Seq=73 Ack=1635 Win=63744 Len=0 TSval=404450658 TSecr=469599427","0x010","63744","0.000026494","","","","","","","","","","","","","","","","0.000026494"
"21377","42.791117606","172.18.0.6","10.0.0.1","TCP","54898","8888","66","54898  >  8888 [FIN, ACK] Seq=73 Ack=2135 Win=64128 Len=0 TSval=404450663 TSecr=469599331","0x011","64128","0.004656403","","","","","","","","","","","","","","","","0.059176266"
"21378","42.791234350","172.18.0.6","10.0.0.1","TCP","54934","8888","74","54934  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=404450663 TSecr=0 WS=128","0x002","64240","0.000116744","","","","","","","","","","","","","","","","0.000000000"
"21380","42.791440585","172.18.0.6","10.0.0.1","TCP","54902","8888","66","54902  >  8888 [FIN, ACK] Seq=183 Ack=696 Win=64128 Len=0 TSval=404450663 TSecr=469599332","0x011","64128","0.000062088","","","","","","","","","","","","","","","","0.056036005"
"21382","42.791529131","172.18.0.6","10.0.0.1","TCP","54934","8888","66","54934  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=404450663 TSecr=469599432","0x010","64256","0.000014650","","","","","","","","","","","","","","","","0.000014650"
"21383","42.791632851","172.18.0.6","10.0.0.1","HTTP","54934","8888","250","POST / HTTP/1.0  (application/x-www-form-urlencoded)","0x018","64256","0.000103720","","","","","","","","","","","","","","","","0.000103720"
