"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"1616","13.928665539","172.18.0.6","10.0.0.3","TCP","56218","7161","54","56218  >  7161 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002536281","","","","","","","","","","","","","","","","0.000000000"
"1617","13.930900387","172.18.0.6","10.0.0.3","TCP","56218","3514","54","56218  >  3514 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002234848","","","","","","","","","","","","","","","","0.000000000"
"1618","13.934308018","172.18.0.6","10.0.0.3","TCP","56218","176","54","56218  >  176 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003407631","","","","","","","","","","","","","","","","0.000000000"
"1619","13.998617245","172.18.0.6","10.0.0.2","TCP","56216","4578","54","56216  >  4578 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.064309227","","","","","","","","","","","","","","","","0.000000000"
"1620","14.001588901","172.18.0.6","10.0.0.2","TCP","56216","69","54","56216  >  69 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002971656","","","","","","","","","","","","","","","","0.000000000"
"1621","14.004503539","172.18.0.6","10.0.0.2","TCP","56216","3785","54","56216  >  3785 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002914638","","","","","","","","","","","","","","","","0.000000000"
"1622","14.009468973","172.18.0.6","10.0.0.2","TCP","56216","6944","54","56216  >  6944 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.004965434","","","","","","","","","","","","","","","","0.000000000"
"1623","14.015577795","172.18.0.6","10.0.0.2","TCP","56216","7539","54","56216  >  7539 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.006108822","","","","","","","","","","","","","","","","0.000000000"
"1624","14.021820300","172.18.0.6","10.0.0.2","TCP","56216","7545","54","56216  >  7545 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.006242505","","","","","","","","","","","","","","","","0.000000000"
"1625","14.026519827","172.18.0.6","10.0.0.2","TCP","56216","4922","54","56216  >  4922 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.004699527","","","","","","","","","","","","","","","","0.000000000"
"1626","14.028959403","172.18.0.6","10.0.0.2","TCP","56216","782","54","56216  >  782 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002439576","","","","","","","","","","","","","","","","0.000000000"
"1627","14.031032136","172.18.0.6","10.0.0.2","TCP","56216","9944","54","56216  >  9944 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002072733","","","","","","","","","","","","","","","","0.000000000"
"1628","14.034828174","172.18.0.6","10.0.0.2","TCP","56216","3235","54","56216  >  3235 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003796038","","","","","","","","","","","","","","","","0.000000000"
"1629","14.099436228","172.18.0.6","10.0.0.2","TCP","56218","4578","54","56218  >  4578 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.064608054","","","","","","","","","","","","","","","","0.000000000"
"1630","14.102302305","172.18.0.6","10.0.0.2","TCP","56218","69","54","56218  >  69 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002866077","","","","","","","","","","","","","","","","0.000000000"
"1631","14.104775476","172.18.0.6","10.0.0.2","TCP","56218","3785","54","56218  >  3785 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002473171","","","","","","","","","","","","","","","","0.000000000"
"1632","14.110204510","172.18.0.6","10.0.0.2","TCP","56218","6944","54","56218  >  6944 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.005429034","","","","","","","","","","","","","","","","0.000000000"
"1633","14.115628579","172.18.0.6","10.0.0.2","TCP","56218","7539","54","56218  >  7539 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.005424069","","","","","","","","","","","","","","","","0.000000000"
"1634","14.122664360","172.18.0.6","10.0.0.2","TCP","56218","7545","54","56218  >  7545 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.007035781","","","","","","","","","","","","","","","","0.000000000"
"1635","14.126614628","172.18.0.6","10.0.0.2","TCP","56218","4922","54","56218  >  4922 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003950268","","","","","","","","","","","","","","","","0.000000000"
"1636","14.129107222","172.18.0.6","10.0.0.2","TCP","56218","782","54","56218  >  782 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002492594","","","","","","","","","","","","","","","","0.000000000"
"1637","14.132006153","172.18.0.6","10.0.0.2","TCP","56218","9944","54","56218  >  9944 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002898931","","","","","","","","","","","","","","","","0.000000000"
"1638","14.135431272","172.18.0.6","10.0.0.2","TCP","56218","3235","54","56218  >  3235 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003425119","","","","","","","","","","","","","","","","0.000000000"
"1639","14.199697110","172.18.0.6","10.0.0.1","TCP","56216","7094","54","56216  >  7094 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.064265838","","","","","","","","","","","","","","","","0.000000000"
"1640","14.202587789","172.18.0.6","10.0.0.1","TCP","56216","9050","54","56216  >  9050 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002890679","","","","","","","","","","","","","","","","0.000000000"
"1641","14.205086609","172.18.0.6","10.0.0.1","TCP","56216","4837","54","56216  >  4837 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002498820","","","","","","","","","","","","","","","","0.000000000"
"1642","14.210604997","172.18.0.6","10.0.0.1","TCP","56216","1476","54","56216  >  1476 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.005518388","","","","","","","","","","","","","","","","0.000000000"
"1643","14.215969617","172.18.0.6","10.0.0.1","TCP","56216","9764","54","56216  >  9764 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.005364620","","","","","","","","","","","","","","","","0.000000000"
"1644","14.223386404","172.18.0.6","10.0.0.1","TCP","56216","6533","54","56216  >  6533 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.007416787","","","","","","","","","","","","","","","","0.000000000"
"1645","14.226811850","172.18.0.6","10.0.0.1","TCP","56216","3718","54","56216  >  3718 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003425446","","","","","","","","","","","","","","","","0.000000000"
"1646","14.229758661","172.18.0.6","10.0.0.1","TCP","56216","7625","54","56216  >  7625 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002946811","","","","","","","","","","","","","","","","0.000000000"
"1647","14.232282769","172.18.0.6","10.0.0.1","TCP","56216","6547","54","56216  >  6547 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002524108","","","","","","","","","","","","","","","","0.000000000"
"1648","14.235664565","172.18.0.6","10.0.0.1","TCP","56216","8667","54","56216  >  8667 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003381796","","","","","","","","","","","","","","","","0.000000000"
"1649","14.299812806","172.18.0.6","10.0.0.1","TCP","56218","7094","54","56218  >  7094 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.064148241","","","","","","","","","","","","","","","","0.000000000"
"1650","14.303214470","172.18.0.6","10.0.0.1","TCP","56218","9050","54","56218  >  9050 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003401664","","","","","","","","","","","","","","","","0.000000000"
"1651","14.305645197","172.18.0.6","10.0.0.1","TCP","56218","4837","54","56218  >  4837 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002430727","","","","","","","","","","","","","","","","0.000000000"
"1652","14.311021741","172.18.0.6","10.0.0.1","TCP","56218","1476","54","56218  >  1476 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.005376544","","","","","","","","","","","","","","","","0.000000000"
"1653","14.316438887","172.18.0.6","10.0.0.1","TCP","56218","9764","54","56218  >  9764 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.005417146","","","","","","","","","","","","","","","","0.000000000"
"1654","14.323647282","172.18.0.6","10.0.0.1","TCP","56218","6533","54","56218  >  6533 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.007208395","","","","","","","","","","","","","","","","0.000000000"
"1655","14.326983671","172.18.0.6","10.0.0.1","TCP","56218","3718","54","56218  >  3718 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003336389","","","","","","","","","","","","","","","","0.000000000"
"1656","14.330478349","172.18.0.6","10.0.0.1","TCP","56218","7625","54","56218  >  7625 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003494678","","","","","","","","","","","","","","","","0.000000000"
"1657","14.332531816","172.18.0.6","10.0.0.1","TCP","56218","6547","54","56218  >  6547 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002053467","","","","","","","","","","","","","","","","0.000000000"
"1658","14.335929968","172.18.0.6","10.0.0.1","TCP","56218","8667","54","56218  >  8667 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003398152","","","","","","","","","","","","","","","","0.000000000"
"1659","14.400246959","172.18.0.6","10.0.0.3","TCP","56216","4004","54","56216  >  4004 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.064316991","","","","","","","","","","","","","","","","0.000000000"
"1660","14.404078316","172.18.0.6","10.0.0.3","TCP","56216","2768","54","56216  >  2768 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003831357","","","","","","","","","","","","","","","","0.000000000"
"1661","14.406483942","172.18.0.6","10.0.0.3","TCP","56216","2040","54","56216  >  2040 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002405626","","","","","","","","","","","","","","","","0.000000000"
"1662","14.411037343","172.18.0.6","10.0.0.3","TCP","56216","8623","54","56216  >  8623 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.004553401","","","","","","","","","","","","","","","","0.000000000"
"1663","14.416453443","172.18.0.6","10.0.0.3","TCP","56216","5771","54","56216  >  5771 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.005416100","","","","","","","","","","","","","","","","0.000000000"
"1664","14.423739328","172.18.0.6","10.0.0.3","TCP","56216","7868","54","56216  >  7868 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.007285885","","","","","","","","","","","","","","","","0.000000000"
"1665","14.427276050","172.18.0.6","10.0.0.3","TCP","56216","8942","54","56216  >  8942 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003536722","","","","","","","","","","","","","","","","0.000000000"
"1666","14.430768493","172.18.0.6","10.0.0.3","TCP","56216","4795","54","56216  >  4795 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003492443","","","","","","","","","","","","","","","","0.000000000"
"1667","14.432821456","172.18.0.6","10.0.0.3","TCP","56216","5613","54","56216  >  5613 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002052963","","","","","","","","","","","","","","","","0.000000000"
"1668","14.436159414","172.18.0.6","10.0.0.3","TCP","56216","556","54","56216  >  556 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003337958","","","","","","","","","","","","","","","","0.000000000"
"1669","14.500545396","172.18.0.6","10.0.0.3","TCP","56218","4004","54","56218  >  4004 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.064385982","","","","","","","","","","","","","","","","0.000000000"
"1670","14.504438595","172.18.0.6","10.0.0.3","TCP","56218","2768","54","56218  >  2768 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.003893199","","","","","","","","","","","","","","","","0.000000000"
"1671","14.506907817","172.18.0.6","10.0.0.3","TCP","56218","2040","54","56218  >  2040 [FIN] Seq=1 Win=1024 Len=0","0x001","1024","0.002469222","","","","","","","","","","","","","","","","0.000000000"
