"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"2226","19.199775565","172.18.0.6","10.0.0.1","TCP","36450","9175","54","36450  >  9175 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003075685","","","","","","","","","","","","","","","","0.000000000"
"2227","19.202751478","172.18.0.6","10.0.0.1","TCP","36450","844","54","36450  >  844 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002975913","","","","","","","","","","","","","","","","0.000000000"
"2228","19.208702150","172.18.0.6","10.0.0.3","TCP","36452","6650","54","36452  >  6650 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.005950672","","","","","","","","","","","","","","","","0.000000000"
"2229","19.212478383","172.18.0.6","10.0.0.3","TCP","36450","4701","54","36450  >  4701 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003776233","","","","","","","","","","","","","","","","0.000000000"
"2230","19.215859551","172.18.0.6","10.0.0.3","TCP","36450","8487","54","36450  >  8487 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003381168","","","","","","","","","","","","","","","","0.000000000"
"2231","19.281835068","172.18.0.6","10.0.0.1","TCP","36452","9580","54","36452  >  9580 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.065975517","","","","","","","","","","","","","","","","0.000000000"
"2232","19.292190155","172.18.0.6","10.0.0.1","TCP","36452","5972","54","36452  >  5972 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.010355087","","","","","","","","","","","","","","","","0.000000000"
"2233","19.292233584","172.18.0.6","10.0.0.2","TCP","36450","9180","54","36450  >  9180 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.000043429","","","","","","","","","","","","","","","","0.000000000"
"2234","19.294652049","172.18.0.6","10.0.0.1","TCP","36452","664","54","36452  >  664 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002418465","","","","","","","","","","","","","","","","0.000000000"
"2235","19.297126408","172.18.0.6","10.0.0.1","TCP","36452","5170","54","36452  >  5170 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002474359","","","","","","","","","","","","","","","","0.000000000"
"2236","19.299870987","172.18.0.6","10.0.0.1","TCP","36452","9175","54","36452  >  9175 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002744579","","","","","","","","","","","","","","","","0.000000000"
"2237","19.303278543","172.18.0.6","10.0.0.1","TCP","36452","844","54","36452  >  844 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003407556","","","","","","","","","","","","","","","","0.000000000"
"2238","19.308973122","172.18.0.6","10.0.0.1","TCP","36450","3584","54","36450  >  3584 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.005694579","","","","","","","","","","","","","","","","0.000000000"
"2239","19.313339339","172.18.0.6","10.0.0.3","TCP","36452","4701","54","36452  >  4701 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004366217","","","","","","","","","","","","","","","","0.000000000"
"2240","19.316227488","172.18.0.6","10.0.0.3","TCP","36452","8487","54","36452  >  8487 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002888149","","","","","","","","","","","","","","","","0.000000000"
"2241","19.381921410","172.18.0.6","10.0.0.2","TCP","36450","5833","54","36450  >  5833 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.065693922","","","","","","","","","","","","","","","","0.000000000"
